acc,bearing,speed,azimuth,lon,mag,time,lat,sensor,accuracy
"[0.8867035, -0.70285034, 9.642334]",257.29998779296875,10,292.81317138671875,2.63187008,"[6.335449, 12.3550415, -87.794495]",2014-08-08 08:29:00 +0200,41.60415615,gps,4
"[0.42018127, 0.15332031, 9.650467]",255,7.5,282.1752014160156,2.63142476,"[38.131714, 7.6278687, -95.625305]",2014-08-08 08:29:05 +0200,41.6040518,gps,7
"[1.0045624, 0.092681885, 9.497116]",249.6999969482422,7.25,278.16180419921875,2.63101632,"[33.055115, 5.2703857, -96.00372]",2014-08-08 08:29:10 +0200,41.60393759,gps,4
"[1.4010162, 0.20199585, 9.577316]",0,0,276.6900634765625,2.6216109,"[31.549072, 3.3966064, -98.46954]",2014-08-08 08:29:13 +0200,41.6024356,network,1986
"[0.894989, 0.11260986, 9.596512]",242.8000030517578,7,275.6947326660156,2.63064232,"[32.536316, 3.0349731, -97.380066]",2014-08-08 08:29:15 +0200,41.60381255,gps,4
"[1.0028534, 0.088974, 9.618469]",237.60000610351562,6.75,272.31695556640625,2.63024752,"[31.33545, 0.8026123, -98.558044]",2014-08-08 08:29:20 +0200,41.60365869,gps,10
"[1.2144318, 0.07043457, 9.7139435]",233,6.5,272.2172546386719,2.62993493,"[30.541992, 0.9750366, -96.588135]",2014-08-08 08:29:25 +0200,41.60346166,gps,10
"[1.0615234, 0.14457703, 9.624481]",232.5,6.25,270.8995666503906,2.62964354,"[31.84967, -0.74157715, -98.3902]",2014-08-08 08:29:30 +0200,41.60330037,gps,11
"[0.8904419, 0.115097046, 9.694946]",0,0,273.6221923828125,2.6216109,"[35.884094, 1.7471313, -92.58728]",2014-08-08 08:29:33 +0200,41.6024356,network,1986
"[0.8121033, 0.18901062, 9.637955]",233.3000030517578,6.25,271.9522705078125,2.62934548,"[35.01587, -0.29907227, -93.081665]",2014-08-08 08:29:35 +0200,41.60315658,gps,11
"[0.41877747, 0.096084595, 9.471176]",236.1999969482422,6.25,272.7444763183594,2.62901615,"[43.180847, 1.3183594, -96.03577]",2014-08-08 08:29:40 +0200,41.60301414,gps,11
"[0.120269775, 0.17434692, 9.768814]",233.6999969482422,6.5,276.39801025390625,2.62865909,"[53.18451, 4.5578003, -86.13434]",2014-08-08 08:29:45 +0200,41.60285696,gps,10
"[0.29779053, 0.153656, 9.752167]",243,6.75,274.7669372558594,2.62826009,"[56.880188, 3.4835815, -97.41211]",2014-08-08 08:29:50 +0200,41.60270885,gps,10
"[0.16679382, 0.6101837, 9.529297]",0,0,277.67047119140625,2.6216109,"[75.27313, 4.1244507, -99.21875]",2014-08-08 08:29:53 +0200,41.6024356,network,1986
"[0.23652649, 0.49674988, 9.631577]",253.6999969482422,5.75,278.3739013671875,2.6279046,"[67.93518, 5.8807373, -87.96387]",2014-08-08 08:29:55 +0200,41.60264253,gps,15
"[0.63664246, -0.0869751, 9.612198]",0,0,288.94134521484375,2.6216109,"[24.467468, 11.103821, -86.450195]",2014-08-08 08:30:13 +0200,41.6024356,network,1986
"[0.10420227, 0.03465271, 9.354523]",252.39999389648438,9.25,278.15289306640625,2.62495441,"[46.707153, 6.50177, -90.68756]",2014-08-08 08:30:20 +0200,41.60178918,gps,18
"[1.2293854, 0.06364441, 9.39386]",245,9.5,273.9147644042969,2.62437354,"[39.74762, 2.9403687, -94.01703]",2014-08-08 08:30:26 +0200,41.60162597,gps,7
"[1.3143158, -0.08934021, 9.637848]",240.1999969482422,8.25,276.9881591796875,2.62390019,"[32.226563, 5.883789, -78.30963]",2014-08-08 08:30:31 +0200,41.60143213,gps,5
"[0.79626465, -0.53404236, 9.1539]",0,0,265.11236572265625,2.6216109,"[19.66095, 2.519226, -85.10437]",2014-08-08 08:30:34 +0200,41.6024356,network,1986
"[0.6563873, -0.4788208, 9.824249]",238.10000610351562,6.25,272.05517578125,2.62352657,"[29.246521, 4.951477, -78.51715]",2014-08-08 08:30:36 +0200,41.60127858,gps,7
"[0.668808, 0.007446289, 9.750931]",0,0,272.8719787597656,2.62330057,"[33.000183, 1.8920898, -89.312744]",2014-08-08 08:30:46 +0200,41.60114106,gps,6
"[0.8477936, 0.068878174, 9.636215]",0,0,274.1500244140625,2.62328112,"[30.560303, 2.1621704, -89.75067]",2014-08-08 08:30:51 +0200,41.60112773,gps,5
"[0.7477722, 0.08872986, 9.636154]",0,0,273.4931640625,2.62294,"[30.648804, 1.4892578, -89.81323]",2014-08-08 08:30:53 +0200,41.6009108,network,36
"[0.8151398, 0.1439209, 9.602829]",0,0,274.8763732910156,2.62326837,"[25.317383, 1.4892578, -90.71503]",2014-08-08 08:30:56 +0200,41.60112385,gps,4
"[0.4203186, 0.12271118, 9.572159]",0,0,275.94097900390625,2.6232678,"[30.7724, 2.494812, -87.724304]",2014-08-08 08:31:01 +0200,41.60112443,gps,4
"[0.36076355, 0.040100098, 9.626572]",0,0,274.4144287109375,2.62326798,"[27.386475, 2.005005, -88.29956]",2014-08-08 08:31:06 +0200,41.60112433,gps,4
"[0.06037903, -0.05819702, 9.650833]",0,0,273.07098388671875,2.6232679,"[36.48529, 2.519226, -88.46741]",2014-08-08 08:31:11 +0200,41.60112429,gps,4
"[0.20909119, 0.032699585, 9.617706]",0,0,273.0872802734375,2.62294,"[37.841797, 1.8493652, -87.13837]",2014-08-08 08:31:13 +0200,41.6009108,network,36
"[0.34355164, 0.059036255, 9.654434]",0,0,270.0158386230469,2.62326589,"[36.314392, -0.5279541, -89.52637]",2014-08-08 08:31:16 +0200,41.6011231,gps,4
"[0.37371826, 0.018096924, 9.7361145]",0,0,271.01837158203125,2.62326573,"[44.49768, 0.6820679, -94.96155]",2014-08-08 08:31:21 +0200,41.60112292,gps,4
"[0.2199707, 0.45610046, 9.543152]",229.5,1,275.5455322265625,2.62322006,"[56.207275, 1.0574341, -98.10333]",2014-08-08 08:31:26 +0200,41.60110562,gps,9
"[0.17860413, 0.59054565, 9.681213]",231.60000610351562,3,275.0107116699219,2.62307817,"[63.43994, -0.3768921, -101.416016]",2014-08-08 08:31:31 +0200,41.60104077,gps,9
"[0.18009949, 0.57136536, 9.644897]",0,0,274.8242492675781,2.6198064,"[57.94525, -0.74157715, -98.95477]",2014-08-08 08:31:34 +0200,41.601909,network,1961
"[0.25404358, 0.47227478, 9.612854]",233.5,6.25,275.48541259765625,2.62280133,"[56.228638, 0.9750366, -96.70868]",2014-08-08 08:31:36 +0200,41.60087171,gps,10
"[-0.039398193, 0.46224976, 9.585114]",234.1999969482422,8,275.45745849609375,2.62244745,"[66.42914, 1.5106201, -99.34845]",2014-08-08 08:31:41 +0200,41.60063798,gps,11
"[-0.26016235, 0.4513092, 9.698395]",233.3000030517578,8.25,272.375,2.62205458,"[71.58661, -1.8661499, -99.71924]",2014-08-08 08:31:46 +0200,41.60040129,gps,11
"[0.027557373, 0.5169983, 9.456116]",238.1999969482422,12.25,272.63446044921875,2.62148563,"[81.30493, -2.104187, -107.51495]",2014-08-08 08:31:51 +0200,41.60010831,gps,11
"[-0.15803528, 0.5332184, 9.709518]",0,0,272.263916015625,2.6233097,"[87.33826, -2.5131226, -106.08368]",2014-08-08 08:31:53 +0200,41.6008648,network,49.5
"[0.0443573, 0.44317627, 10.497513]",238.3000030517578,14.25,271.11187744140625,2.62078564,"[86.38458, -2.6062012, -102.0462]",2014-08-08 08:31:56 +0200,41.59977782,gps,10
"[-0.33154297, 0.36845398, 9.464645]",238.39999389648438,16.5,271.3358154296875,2.61999524,"[83.514404, -2.2125244, -101.93024]",2014-08-08 08:32:01 +0200,41.5993876,gps,11
"[-0.87957764, 0.44129944, 9.496704]",240.1999969482422,18,270.3189392089844,2.61907213,"[92.796326, -4.347229, -95.866394]",2014-08-08 08:32:06 +0200,41.59896335,gps,10
"[-0.2237854, 0.24493408, 9.084244]",246.60000610351562,19.25,273.4165344238281,2.61805885,"[87.25891, 2.2399902, -102.46735]",2014-08-08 08:32:11 +0200,41.59860688,gps,10
"[0.78471375, 0.094055176, 9.584564]",0,0,277.7554626464844,2.6204807,"[66.52985, 9.214783, -95.69855]",2014-08-08 08:32:14 +0200,41.6012128,network,37.5
"[0.96520996, 0.29386902, 9.769562]",255.89999389648438,20.25,279.1865234375,2.61691647,"[65.8432, 9.373474, -102.42615]",2014-08-08 08:32:16 +0200,41.59832075,gps,12
"[1.2374115, 0.17601013, 9.22406]",258.79998779296875,20.25,282.5798645019531,2.61570119,"[63.490295, 15.309143, -101.02844]",2014-08-08 08:32:21 +0200,41.59811941,gps,10
"[1.4271088, 0.17544556, 9.634796]",249.3000030517578,20.25,276.5973205566406,2.61452236,"[65.59601, 7.5942993, -97.47467]",2014-08-08 08:32:26 +0200,41.59786323,gps,10
"[1.5573273, 0.1379242, 9.461197]",239.8000030517578,20.5,271.9187927246094,2.61344724,"[66.35742, 1.4892578, -98.220825]",2014-08-08 08:32:31 +0200,41.59744234,gps,5
"[1.082367, -0.016113281, 9.425125]",0,0,276.8492431640625,2.6100681,"[65.774536, 9.281921, -93.93463]",2014-08-08 08:32:33 +0200,41.6028282,network,1650
"[-0.04676819, 0.18196106, 9.748001]",237.60000610351562,20,273.7489929199219,2.61240868,"[63.954163, 2.519226, -87.794495]",2014-08-08 08:32:36 +0200,41.59699548,gps,7
"[0.55729675, 0.28652954, 9.694366]",238.60000610351562,20,274.15582275390625,2.61140228,"[48.828125, 1.145935, -98.08655]",2014-08-08 08:32:41 +0200,41.59655307,gps,8
"[0.31973267, 0.21479797, 9.745529]",239.3000030517578,20.25,279.6737060546875,2.61033595,"[42.227173, 5.5145264, -104.219055]",2014-08-08 08:32:46 +0200,41.59610084,gps,9
"[0.17189026, 0.23388672, 9.63858]",240.8000030517578,20.25,274.5283508300781,2.60929972,"[73.91815, 3.8345337, -89.84375]",2014-08-08 08:32:51 +0200,41.59562742,gps,5
"[-0.04473877, -0.31376648, 9.548584]",0,0,274.8903503417969,2.6100681,"[78.20892, 9.660339, -90.98358]",2014-08-08 08:32:53 +0200,41.6028282,network,1650
"[0.18301392, -0.38237, 9.542236]",248.5,20.25,273.3155822753906,2.6081945,"[83.30841, 8.51593, -91.10565]",2014-08-08 08:32:56 +0200,41.59523473,gps,4
"[-0.43771362, 0.53756714, 9.588318]",254.60000610351562,20.5,270.46563720703125,2.60703014,"[127.4765, -4.347229, -89.81323]",2014-08-08 08:33:01 +0200,41.59496247,gps,7
"[-0.91630554, 0.43798828, 9.497162]",256,21.75,273.07269287109375,2.60577641,"[127.80609, 2.1636963, -80.80139]",2014-08-08 08:33:06 +0200,41.59473975,gps,5
"[-0.9666748, 0.64367676, 9.838394]",256,22.5,273.2532653808594,2.60445598,"[133.09631, 0.9552002, -81.604004]",2014-08-08 08:33:11 +0200,41.59449409,gps,5
"[-0.6908417, 0.5864258, 9.7400055]",252.10000610351562,24.5,273.84637451171875,2.60312277,"[117.822266, 1.638794, -89.32037]",2014-08-08 08:33:16 +0200,41.59419425,gps,6
"[-0.8938751, 0.716095, 9.254425]",0,0,273.2318115234375,2.592998,"[118.69049, -1.9195557, -94.16046]",2014-08-08 08:33:17 +0200,41.5991851,network,1966
"[-0.66767883, 0.5627899, 9.635712]",242.3000030517578,24.5,270.0540466308594,2.60177097,"[114.25629, -5.5496216, -89.30817]",2014-08-08 08:33:21 +0200,41.59371806,gps,8
"[-0.7366028, 0.46536255, 8.892532]",239,26.5,272.7056884765625,2.60042833,"[83.010864, -1.7715454, -95.362854]",2014-08-08 08:33:26 +0200,41.59315229,gps,5
"[0.30464172, 0.62272644, 9.213516]",237.89999389648438,26,271.1701965332031,2.59916754,"[80.26428, -3.8330078, -84.60083]",2014-08-08 08:33:31 +0200,41.59250404,gps,10
"[-0.4515381, 0.5629425, 9.556808]",247.39999389648438,27,281.3399353027344,2.59767945,"[51.296997, 2.909851, -106.092834]",2014-08-08 08:33:36 +0200,41.59199569,gps,12
"[-0.25631714, 0.5563507, 9.902267]",250.89999389648438,27.5,286.826416015625,2.59615126,"[45.755005, 7.3257446, -100.9964]",2014-08-08 08:33:41 +0200,41.59158089,gps,11
"[-0.16497803, 0.49971008, 9.862152]",0,0,285.54058837890625,2.510982,"[46.957397, 7.498169, -100.07172]",2014-08-08 08:33:44 +0200,41.5662429,network,7579
"[-0.59039307, 0.47958374, 9.694946]",249.6999969482422,27.75,286.18389892578125,2.59459168,"[53.482056, 9.214783, -91.6626]",2014-08-08 08:33:46 +0200,41.59116137,gps,13
"[-0.41029358, 0.30038452, 10.186295]",248,27.75,274.9766540527344,2.59304993,"[50.906372, 1.4892578, -87.4588]",2014-08-08 08:33:51 +0200,41.5906753,gps,10
"[-0.38975525, 0.30326843, 10.221588]",0,0,276.4222106933594,2.4862104,"[34.483337, 0.47607422, -99.2218]",2014-08-08 08:33:56 +0200,41.5570965,network,7172
"[-0.51091003, 0.1574707, 10.286087]",245.89999389648438,25.25,273.909423828125,2.59158997,"[34.483337, 0.47607422, -99.2218]",2014-08-08 08:33:56 +0200,41.59021543,gps,4
"[-0.3058014, 0.23400879, 10.194489]",243.89999389648438,26.25,291.4023742675781,2.59013737,"[20.26062, 4.623413, -95.19501]",2014-08-08 08:34:01 +0200,41.58971249,gps,5
"[-0.32748413, 0.19187927, 9.565201]",243.5,24.75,333.2061462402344,2.58879601,"[6.2057495, 4.420471, -89.505005]",2014-08-08 08:34:06 +0200,41.5891765,gps,8
"[-0.7758484, 0.3558197, 9.06868]",241,23.75,277.70965576171875,2.58756303,"[42.15088, 0.63171387, -97.380066]",2014-08-08 08:34:11 +0200,41.58867699,gps,7
"[-0.50579834, 0.45393372, 9.26651]",0,0,275.12939453125,2.5879676,"[44.726563, -1.2573242, -95.866394]",2014-08-08 08:34:14 +0200,41.5891966,network,24
"[-0.70887756, 0.42686462, 9.402313]",246,24,277.2472229003906,2.5862535,"[43.696594, 0.1159668, -96.53931]",2014-08-08 08:34:16 +0200,41.58820923,gps,7
"[-0.53959656, 0.30158997, 9.686432]",244.6999969482422,22.5,273.8411865234375,2.58504047,"[51.76544, 0.2883911, -88.97247]",2014-08-08 08:34:21 +0200,41.58780334,gps,9
"[-0.2963562, -0.23207092, 10.156448]",248.10000610351562,21,274.43853759765625,2.58381548,"[30.761719, 4.144287, -84.43146]",2014-08-08 08:34:26 +0200,41.58746311,gps,9
"[-0.4467163, -0.12765503, 9.610504]",248.60000610351562,18.75,276.65277099609375,2.58274909,"[32.90558, 4.5959473, -94.59686]",2014-08-08 08:34:31 +0200,41.58710171,gps,6
"[-0.6261749, 0.21141052, 9.428955]",0,0,284.89605712890625,2.5879676,"[45.674133, 8.111572, -98.7793]",2014-08-08 08:34:34 +0200,41.5891966,network,24
"[-0.5940552, -0.08332825, 9.52507]",247.5,14,277.4474792480469,2.58187501,"[41.12091, 5.4382324, -87.96387]",2014-08-08 08:34:36 +0200,41.5868201,gps,4
"[-0.37976074, -0.053085327, 9.555222]",250.3000030517578,11,268.8702697753906,2.5812127,"[42.63153, -0.19378662, -100.608826]",2014-08-08 08:34:41 +0200,41.5866055,gps,4
"[-0.23365784, 0.20527649, 9.618423]",243.89999389648438,8.5,272.5191650390625,2.58068966,"[36.564636, -0.30670166, -84.66492]",2014-08-08 08:34:46 +0200,41.5864199,gps,6
"[0.08705139, -0.016311646, 9.69281]",244.8000030517578,7.25,274.487060546875,2.58026107,"[29.743958, 2.5421143, -87.33978]",2014-08-08 08:34:51 +0200,41.58626172,gps,6
"[0.01550293, -0.10032654, 9.591553]",0,0,274.9617614746094,2.5824239,"[27.72522, 3.378296, -91.6626]",2014-08-08 08:34:53 +0200,41.5878085,network,1428
"[-0.016433716, -0.326828, 9.627731]",243.89999389648438,4.25,267.2396545410156,2.57995772,"[28.245544, 1.8325806, -93.84918]",2014-08-08 08:34:56 +0200,41.58616065,gps,6
"[-0.015533447, 0.23857117, 9.607956]",241.1999969482422,0.75,274.1438293457031,2.57984877,"[38.201904, 0.45928955, -92.50336]",2014-08-08 08:35:01 +0200,41.58613384,gps,5
"[0.32444763, 0.44700623, 9.619019]",0,0,278.9939880371094,2.57983995,"[36.528015, 1.9607544, -94.47937]",2014-08-08 08:35:06 +0200,41.58611817,gps,4
"[0.40782166, 0.45062256, 9.632019]",0,0,276.4508972167969,2.57983315,"[41.79077, 0.86517334, -94.0918]",2014-08-08 08:35:11 +0200,41.5861135,gps,4
"[0.39830017, 0.43978882, 9.635193]",0,0,277.1396179199219,2.5795532,"[40.525818, 1.3671875, -93.75]",2014-08-08 08:35:14 +0200,41.5860643,network,45
"[0.353302, 0.39620972, 9.639755]",0,0,274.15576171875,2.57982648,"[40.8432, -0.57525635, -93.91785]",2014-08-08 08:35:16 +0200,41.58611015,gps,4
"[0.21456909, 0.3789978, 9.735016]",0,0,276.4859313964844,2.57982643,"[39.918518, 1.145935, -94.184875]",2014-08-08 08:35:21 +0200,41.58610991,gps,5
"[0.22897339, 0.46440125, 9.557114]",0,0,276.1968994140625,2.57982657,"[40.60669, 0.1159668, -94.522095]",2014-08-08 08:35:26 +0200,41.58610995,gps,4
"[0.35095215, 0.4157257, 9.675186]",0,0,274.9540710449219,2.57982667,"[42.393494, 0.051879883, -92.785645]",2014-08-08 08:35:31 +0200,41.58611006,gps,4
"[0.40037537, 0.40512085, 9.61824]",0,0,275.18170166015625,2.5795532,"[41.053772, 0.2456665, -92.73682]",2014-08-08 08:35:33 +0200,41.5860643,network,45
"[0.4205475, 0.6095276, 9.684326]",0,0,279.20892333984375,2.57982585,"[43.418884, 1.9073486, -94.26727]",2014-08-08 08:35:36 +0200,41.58610982,gps,4
"[0.41706848, 0.9434662, 9.545013]",242.5,1.5,282.068359375,2.57976459,"[49.539185, 2.1942139, -96.9162]",2014-08-08 08:35:41 +0200,41.58608153,gps,4
"[0.11204529, 0.88482666, 9.607941]",247.8000030517578,2.5,278.1873474121094,2.57962231,"[58.73413, -0.4333496, -99.36371]",2014-08-08 08:35:46 +0200,41.58603468,gps,4
"[0.20114136, 0.9019165, 9.567932]",242.3000030517578,7,278.203125,2.57925871,"[67.04407, 0.1159668, -106.629944]",2014-08-08 08:35:51 +0200,41.58588525,gps,11
"[0.17710876, 0.81365967, 9.580338]",0,0,277.01611328125,2.5795331,"[73.2254, 0.45928955, -105.28412]",2014-08-08 08:35:53 +0200,41.5860904,network,40.5
"[0.3003235, 0.8829651, 9.5204315]",241.10000610351562,9.25,275.5542297363281,2.57881689,"[76.18103, -1.7349243, -104.87366]",2014-08-08 08:35:56 +0200,41.58568938,gps,11
"[0.04032898, 0.86105347, 9.696579]",239.8000030517578,11.75,277.0561218261719,2.57827034,"[89.55536, 1.8966675, -104.948425]",2014-08-08 08:36:01 +0200,41.58544941,gps,10
"[-0.6129761, 0.7904053, 9.631989]",244.10000610351562,13.5,274.2513427734375,2.57764053,"[97.89734, -1.6845703, -97.86835]",2014-08-08 08:36:06 +0200,41.58519711,gps,11
"[-0.0035705566, 0.71798706, 9.619019]",254,16,274.9928894042969,2.57674588,"[101.46637, 1.2313843, -102.51007]",2014-08-08 08:36:11 +0200,41.58496787,gps,11
"[-0.49412537, 0.63720703, 9.3697815]",0,0,276.08001708984375,2.5794933,"[99.98169, 2.7069092, -103.41644]",2014-08-08 08:36:14 +0200,41.5859172,network,36.74700164794922
"[-0.35784912, 0.73443604, 9.647461]",256.8999938964844,17.5,276.51336669921875,2.57577662,"[96.40198, 2.3483276, -104.78058]",2014-08-08 08:36:16 +0200,41.58477861,gps,5
"[-1.5147858, 0.35069275, 9.567993]",255.8000030517578,20.5,278.2640380859375,2.57349412,"[94.47327, 8.296204, -80.88989]",2014-08-08 08:36:26 +0200,41.58437256,gps,6
"[-1.5746765, 0.10987854, 9.571274]",0,0,289.0906982421875,2.5779128,"[49.266052, 10.760498, -88.690186]",2014-08-08 08:36:34 +0200,41.5855381,network,36
"[-1.6716919, -0.09635925, 9.369583]",247.8000030517578,21,301.7676086425781,2.5711375,"[35.627747, 12.992859, -88.97247]",2014-08-08 08:36:36 +0200,41.58374356,gps,6
"[-1.6737518, 0.02571106, 9.387131]",242.10000610351562,20.25,293.1745300292969,2.56894614,"[40.434265, 10.144043, -88.39722]",2014-08-08 08:36:46 +0200,41.58295117,gps,3
"[-1.6737518, 0.02571106, 9.387131]",238.8000030517578,20,293.1745300292969,2.56791269,"[40.434265, 10.144043, -88.39722]",2014-08-08 08:36:51 +0200,41.58249295,gps,3
"[-1.6737518, 0.02571106, 9.387131]",237.10000610351562,20,293.1745300292969,2.56689356,"[40.434265, 10.144043, -88.39722]",2014-08-08 08:36:56 +0200,41.58199625,gps,3
"[-1.2790222, 0.11779785, 9.541321]",240,20.75,278.62139892578125,2.56481719,"[59.32617, 5.947876, -88.97247]",2014-08-08 08:37:06 +0200,41.58100873,gps,4
"[-1.2356262, -0.036117554, 9.646957]",259.1000061035156,20.25,288.7622375488281,2.5625132,"[53.35388, 14.654541, -84.8114]",2014-08-08 08:37:16 +0200,41.58050994,gps,10
"[-1.2785187, 0.042129517, 9.614548]",0,0,293.6845703125,2.5718346,"[56.8573, 19.465637, -84.09729]",2014-08-08 08:37:17 +0200,41.5890529,network,1432
"[-1.2785187, 0.042129517, 9.614548]",269.79998779296875,20.25,293.6845703125,2.56131605,"[56.8573, 19.465637, -84.09729]",2014-08-08 08:37:21 +0200,41.58049858,gps,9
"[-1.2785187, 0.042129517, 9.614548]",267.20001220703125,19.75,293.6845703125,2.56016489,"[56.8573, 19.465637, -84.09729]",2014-08-08 08:37:26 +0200,41.58042824,gps,8
"[-1.339447, -0.30404663, 9.552597]",252.10000610351562,19,298.43658447265625,2.55899476,"[27.029419, 10.884094, -84.88922]",2014-08-08 08:37:31 +0200,41.58021063,gps,6
"[-1.2631989, 0.05734253, 9.583939]",0,0,277.11962890625,2.5602085,"[103.097534, 11.103821, -71.315]",2014-08-08 08:37:40 +0200,41.5832852,network,1432
"[-1.2631989, 0.05734253, 9.583939]",260.70001220703125,17.5,277.11962890625,2.55691234,"[103.097534, 11.103821, -71.315]",2014-08-08 08:37:41 +0200,41.57974905,gps,8
"[-2.187729, 0.033172607, 9.235748]",267.5,18,276.93524169921875,2.55585295,"[113.22632, 11.274719, -64.756775]",2014-08-08 08:37:46 +0200,41.57972649,gps,4
"[-2.187729, 0.033172607, 9.235748]",262,18,276.93524169921875,2.55476421,"[113.22632, 11.274719, -64.756775]",2014-08-08 08:37:51 +0200,41.57967045,gps,6
"[-2.187729, 0.033172607, 9.235748]",250.10000610351562,18.25,276.93524169921875,2.55372538,"[113.22632, 11.274719, -64.756775]",2014-08-08 08:37:56 +0200,41.57940879,gps,5
"[-0.7711334, -0.066833496, 9.522202]",243,17.75,275.8119812011719,2.55274513,"[95.02869, 9.558105, -110.16083]",2014-08-08 08:38:01 +0200,41.57905629,gps,4
"[-0.6348572, 0.16578674, 9.716156]",0,0,275.4093017578125,2.5499776,"[75.17395, 4.937744, -89.920044]",2014-08-08 08:38:02 +0200,41.58352,network,1869
"[-0.7567444, -0.34111023, 9.3341675]",242.6999969482422,17.75,308.22528076171875,2.5517846,"[22.579956, 15.396118, -87.96387]",2014-08-08 08:38:06 +0200,41.57868054,gps,4
"[-2.10495, -0.33192444, 9.332703]",236.10000610351562,13.25,339.8463134765625,2.55014289,"[24.467468, 15.567017, -87.794495]",2014-08-08 08:38:16 +0200,41.57800392,gps,4
"[-2.1922607, -0.11856079, 9.387665]",0,0,278.369384765625,2.5468347,"[39.505005, 3.9611816, -84.23004]",2014-08-08 08:38:21 +0200,41.5848344,network,36
"[-2.1922607, -0.11856079, 9.387665]",234.60000610351562,11.5,278.369384765625,2.54955905,"[39.505005, 3.9611816, -84.23004]",2014-08-08 08:38:21 +0200,41.57766176,gps,4
"[-2.1398315, -0.14530945, 9.321854]",234.60000610351562,9.75,269.9007568359375,2.54904218,"[39.918518, 1.4892578, -93.51349]",2014-08-08 08:38:26 +0200,41.57737195,gps,3
"[-2.1398315, -0.14530945, 9.321854]",241.10000610351562,1.25,269.9007568359375,2.54851463,"[39.918518, 1.4892578, -93.51349]",2014-08-08 08:38:36 +0200,41.57712884,gps,4
"[-2.2897644, 0.26548767, 9.28923]",0,0,274.0667724609375,2.5468347,"[51.078796, -0.3982544, -81.57349]",2014-08-08 08:38:41 +0200,41.5848344,network,36
"[-2.2698364, 0.24450684, 9.334244]",0,0,278.72283935546875,2.54851413,"[48.399353, 1.9348145, -81.840515]",2014-08-08 08:38:46 +0200,41.57714487,gps,5
"[-2.2206726, 0.2750702, 9.3137665]",0,0,277.5235290527344,2.54851136,"[49.51935, 1.1322021, -83.67157]",2014-08-08 08:38:51 +0200,41.57714554,gps,5
"[-2.2206726, 0.2750702, 9.3137665]",0,0,277.5235290527344,2.5485114,"[49.51935, 1.1322021, -83.67157]",2014-08-08 08:38:56 +0200,41.57714581,gps,4
"[-2.1333313, 0.5917969, 9.29126]",241.10000610351562,0.25,278.15716552734375,2.5485099,"[63.928223, 0.27008057, -84.08661]",2014-08-08 08:39:01 +0200,41.57714534,gps,4
"[-2.1687012, 0.644104, 9.320679]",0,0,280.5070495605469,2.5504889,"[63.43994, 1.6616821, -82.2464]",2014-08-08 08:39:01 +0200,41.5856118,network,1132
"[-2.1487274, 0.71310425, 9.300766]",239.89999389648438,2,279.9920654296875,2.54845228,"[68.074036, 1.145935, -83.76007]",2014-08-08 08:39:06 +0200,41.57711014,gps,3
"[-2.2735138, 0.6785431, 9.306473]",238.8000030517578,7.5,280.7237548828125,2.54791207,"[63.841248, 0.7736206, -87.19177]",2014-08-08 08:39:16 +0200,41.57684324,gps,3
"[-1.9959259, 0.7127228, 9.078506]",0,0,241.910888671875,2.5501112,"[93.826294, -46.777344, -95.34912]",2014-08-08 08:39:20 +0200,41.5850429,network,1132
"[-2.3111877, 0.39437866, 8.956223]",244.10000610351562,9.75,230.0349884033203,2.54745457,"[97.89429, -58.877563, -128.78876]",2014-08-08 08:39:21 +0200,41.57663467,gps,4
"[-2.3111877, 0.39437866, 8.956223]",242.39999389648438,11.75,230.0349884033203,2.54687813,"[97.89429, -58.877563, -128.78876]",2014-08-08 08:39:26 +0200,41.57638962,gps,3
"[-2.3111877, 0.39437866, 8.956223]",244.60000610351562,13.25,230.0349884033203,2.54618434,"[97.89429, -58.877563, -128.78876]",2014-08-08 08:39:31 +0200,41.57612813,gps,4
"[-2.3111877, 0.39437866, 8.956223]",243.39999389648438,16,230.0349884033203,2.54535737,"[97.89429, -58.877563, -128.78876]",2014-08-08 08:39:36 +0200,41.57581764,gps,3
"[-1.4285278, 0.011138916, 9.380661]",0,0,282.4270324707031,2.5493236,"[65.67078, 10.760498, -102.92969]",2014-08-08 08:39:40 +0200,41.5832118,network,1560
"[-1.5360718, 0.06565857, 9.483994]",243.1999969482422,17.5,271.7113952636719,2.54443051,"[51.301575, 0.23651123, -105.921936]",2014-08-08 08:39:41 +0200,41.57545783,gps,3
"[-1.5360718, 0.06565857, 9.483994]",242.6999969482422,19.25,271.7113952636719,2.54344534,"[51.301575, 0.23651123, -105.921936]",2014-08-08 08:39:46 +0200,41.57509561,gps,4
"[-1.5360718, 0.06565857, 9.483994]",243.10000610351562,20.75,271.7113952636719,2.54235684,"[51.301575, 0.23651123, -105.921936]",2014-08-08 08:39:51 +0200,41.57466084,gps,4
"[-1.3268433, -0.08526611, 9.395493]",243.10000610351562,21.75,276.4709777832031,2.54120083,"[68.074036, 6.9839478, -107.30286]",2014-08-08 08:39:56 +0200,41.5742004,gps,4
"[-1.2800903, 0.017929077, 10.075012]",0,0,276.80517578125,2.5477483,"[72.53876, 6.9839478, -94.522095]",2014-08-08 08:40:00 +0200,41.5827671,network,1377
"[-1.9094543, -0.016815186, 9.598206]",243.5,23,277.7949523925781,2.54000075,"[75.61493, 7.8414917, -93.351746]",2014-08-08 08:40:01 +0200,41.57375062,gps,4
